"Student","Gender","PSATM","SATM","ACTM","Rank","Size","GPAadj","PlcmtScore","Recommends","Course","Grade","RecTaken","TooHigh","TooLow","CourseSuccess"
1835,NA,63,64,27,141,416,32,32,"R4",128,"C-",0,1,0,0
1862,NA,NA,NA,32,24,337,36,45,"R4",128,"A",0,1,0,1
1882,NA,66,72,NA,30,454,39,45,"R4",128,"A",0,1,0,1
1889,NA,60,73,32,10,416,40,47,"R4",128,"A",0,1,0,1
1904,NA,NA,63,28,70,415,37,37,"R4",128,"B",0,1,0,1
1907,NA,NA,63,31,58,479,38,44,"R4",128,"B+",0,1,0,1
1912,NA,NA,NA,25,15,197,39,38,"R4",128,"B-",0,1,0,0
1914,NA,80,80,34,11,276,40,41,"R4",122,"A",1,0,0,1
1918,NA,0,61,27,57,652,39,40,"R4",128,"A-",0,1,0,1
1929,NA,NA,68,32,25,456,40,NA,"R4",128,"A",0,1,0,1
1935,NA,71,80,34,1,437,40,NA,"R4",128,"A",0,1,0,1
1936,NA,NA,NA,31,52,497,39,49,"R4",128,"A",0,1,0,1
1944,NA,71,72,NA,16,375,39,47,"R4",128,"B",0,1,0,1
1972,NA,NA,72,NA,19,60,33,34,"R4",128,"",0,1,0,NA
1974,NA,NA,66,32,1,334,40,48,"R4",128,"B+",0,1,0,1
1976,NA,NA,78,32,4,489,40,53,"R4",128,"A",0,1,0,1
1980,NA,64,NA,30,49,303,37,46,"R4",128,"B+",0,1,0,1
1986,NA,NA,66,NA,17,400,39,49,"R4",128,"A-",0,1,0,1
1987,NA,66,68,30,21,517,39,NA,"R4",128,"A",0,1,0,1
2001,NA,NA,NA,30,0,0,40,NA,"R4",128,"A",0,1,0,1
2007,NA,66,65,32,24,470,40,50,"R4",128,"A-",0,1,0,1
2023,NA,64,52,27,39,416,38,43,"R4",128,"C+",0,1,0,0
2033,NA,NA,NA,30,157,474,31,34,"R4",122,"B+",1,0,0,1
2034,NA,NA,70,34,0,0,33,42,"R4",128,"B",0,1,0,1
2037,NA,NA,63,28,16,285,40,42,"R4",120,"A-",0,0,1,1
2040,NA,NA,71,34,0,0,31,41,"R4",128,"B",0,1,0,1
2050,NA,NA,64,30,0,0,32,33,"R4",128,"A-",0,1,0,1
2056,NA,NA,66,28,0,0,35,41,"R4",128,"C",0,1,0,0
2067,NA,NA,65,31,20,598,40,47,"R4",128,"B+",0,1,0,1
2071,NA,NA,78,NA,12,413,40,47,"R4",128,"A-",0,1,0,1
2072,NA,69,70,32,1,362,40,47,"R4",128,"B+",0,1,0,1
2075,NA,71,73,34,16,470,40,49,"R4",128,"A",0,1,0,1
2078,NA,56,NA,28,71,555,35,36,"R4",128,"C+",0,1,0,0
2085,NA,NA,NA,30,112,615,36,39,"R4",128,"B",0,1,0,1
2088,NA,62,62,31,0,0,38,48,"R4",128,"A",0,1,0,1
2089,NA,62,61,33,110,522,38,47,"R4",128,"A-",0,1,0,1
2093,NA,NA,70,29,0,0,39,49,"R4",128,"B",0,1,0,1
2095,NA,66,65,31,24,112,37,41,"R4",128,"C+",0,1,0,0
2107,NA,70,73,28,0,0,38,39,"R4",128,"C",0,1,0,0
2123,NA,65,73,29,65,418,36,42,"R4",128,"C+",0,1,0,0
2126,NA,NA,NA,31,13,283,35,40,"R4",128,"B+",0,1,0,1
2127,NA,69,70,NA,29,230,36,45,"R4",128,"A",0,1,0,1
2137,NA,71,70,36,1,306,40,55,"R4",128,"A",0,1,0,1
2141,NA,80,73,35,1,322,40,56,"R4",128,"A",0,1,0,1
2145,NA,NA,70,NA,0,0,40,52,"R4",220,"A",0,1,0,1
2149,NA,NA,66,30,0,46,31,34,"R4",126,"B+",0,1,0,1
2154,NA,60,NA,25,31,532,39,NA,"R4",128,"B",0,1,0,1
2155,NA,NA,75,36,6,491,40,NA,"R4",220,"A",0,1,0,1
2163,NA,58,NA,31,18,245,38,44,"R4",128,"A-",0,1,0,1
2170,NA,66,65,32,26,492,40,52,"R4",128,"A",0,1,0,1
2174,NA,58,60,NA,25,401,37,NA,"R4",128,"B",0,1,0,1
2181,NA,NA,71,NA,0,0,36,46,"R4",128,"A",0,1,0,1
2183,NA,NA,73,31,26,279,37,45,"R4",128,"B",0,1,0,1
2184,NA,55,59,27,15,349,40,41,"R4",128,"C",0,1,0,0
2185,NA,61,60,25,7,375,40,46,"R4",128,"B",0,1,0,1
2203,NA,NA,NA,28,31,197,37,36,"R4",128,"C+",0,1,0,0
2204,NA,58,NA,27,5,548,39,41,"R4",120,"A",0,0,1,1
2223,NA,NA,NA,32,1,474,40,51,"R4",128,"A",0,1,0,1
2227,NA,NA,75,33,1,579,40,46,"R4",128,"A",0,1,0,1
2240,NA,NA,77,34,1,265,40,NA,"R4",220,"A",0,1,0,1
2247,NA,69,NA,30,6,349,40,50,"R4",128,"A+",0,1,0,1
2249,NA,75,71,31,0,0,40,44,"R4",128,"A-",0,1,0,1
2250,NA,NA,68,26,1,398,39,40,"R4",128,"B+",0,1,0,1
2256,NA,68,69,NA,0,0,39,47,"R4",128,"B",0,1,0,1
2258,NA,NA,74,31,1,410,40,45,"R4",128,"B-",0,1,0,0
2260,NA,65,NA,31,1,132,40,47,"R4",128,"B+",0,1,0,1
2270,NA,NA,76,32,0,0,37,50,"R4",128,"A",0,1,0,1
2272,NA,69,NA,29,5,542,40,50,"R4",128,"A",0,1,0,1
2273,NA,NA,NA,31,78,410,35,41,"R4",128,"C+",0,1,0,0
2283,NA,NA,NA,29,1,270,40,47,"R4",128,"A",0,1,0,1
2287,NA,NA,61,29,55,620,39,44,"R4",128,"A",0,1,0,1
2289,NA,64,69,31,45,378,38,46,"R4",128,"B",0,1,0,1
2294,NA,69,NA,33,202,515,33,40,"R4",126,"A",0,1,0,1
2297,NA,59,59,27,19,212,39,40,"R4",126,"A",0,1,0,1
2298,NA,NA,NA,33,22,479,39,52,"R4",128,"A",0,1,0,1
2300,NA,NA,66,22,6,78,38,36,"R4",128,"C",0,1,0,0
2301,NA,NA,66,30,0,0,40,45,"R4",128,"B",0,1,0,1
2307,NA,71,73,NA,2,273,40,NA,"R4",128,"A",0,1,0,1
2314,NA,NA,62,29,34,442,39,44,"R4",128,"B-",0,1,0,0
2315,NA,62,69,NA,3,200,38,43,"R4",120,"A-",0,0,1,1
2320,NA,68,NA,29,2,139,40,NA,"R4",128,"A",0,1,0,1
2335,NA,NA,NA,30,196,618,37,43,"R4",128,"A",0,1,0,1
2339,NA,71,NA,33,0,0,40,46,"R4",128,"B",0,1,0,1
2344,NA,NA,72,32,38,152,34,45,"R4",128,"B+",0,1,0,1
2345,NA,60,68,29,22,431,39,45,"R4",128,"B",0,1,0,1
2376,NA,78,NA,35,6,331,40,47,"R4",128,"A-",0,1,0,1
2385,NA,NA,69,NA,530,778,24,25,"R4",128,"B",0,1,0,1
2392,NA,NA,64,30,0,0,32,37,"R4",220,"C",0,1,0,0
2418,NA,60,NA,31,1,288,40,NA,"R4",128,"A+",0,1,0,1
2428,NA,60,NA,29,98,163,29,31,"R4",128,"C+",0,1,0,0
2450,NA,NA,54,NA,0,0,40,NA,"R4",128,"A+",0,1,0,1
2481,NA,NA,NA,29,8,211,40,45,"R4",128,"B-",0,1,0,0
2512,NA,62,64,30,36,442,40,44,"R4",128,"B-",0,1,0,0
2519,NA,NA,70,32,113,336,34,NA,"R4",220,"A",0,1,0,1
2524,NA,60,71,31,1,345,40,45,"R4",128,"B",0,1,0,1
2526,NA,74,79,NA,NA,NA,35,52,"R4",128,"A",0,1,0,1
2566,NA,56,NA,29,100,469,36,38,"R4",126,"A-",0,1,0,1
2586,NA,0,NA,32,4,419,40,48,"R4",128,"B",0,1,0,1
2596,NA,65,66,35,86,526,36,51,"R4",220,"B",0,1,0,1
2598,NA,68,NA,35,3,145,40,53,"R4",128,"B+",0,1,0,1
2609,NA,NA,NA,28,65,419,37,43,"R4",128,"B",0,1,0,1
2615,NA,NA,71,32,11,247,40,47,"R4",126,"C-",0,1,0,0
2617,NA,53,65,NA,5,87,40,48,"R4",128,"A-",0,1,0,1
2620,NA,60,NA,32,7,584,40,46,"R4",128,"B+",0,1,0,1
2622,NA,NA,67,30,2,323,40,46,"R4",128,"A",0,1,0,1
2629,NA,65,NA,33,16,342,40,50,"R4",128,"A",0,1,0,1
2644,NA,NA,NA,32,6,60,38,47,"R4",128,"B-",0,1,0,0
2651,NA,52,NA,24,6,130,39,41,"R4",128,"",0,1,0,NA
2656,NA,NA,NA,28,1,350,40,45,"R4",128,"A",0,1,0,1
2687,NA,64,NA,32,34,342,38,46,"R4",220,"C",0,1,0,0
2689,NA,NA,NA,33,143,689,32,40,"R4",128,"B",0,1,0,1
2700,NA,0,NA,32,1,555,40,51,"R4",128,"A",0,1,0,1
2706,NA,NA,64,26,20,323,40,40,"R4",122,"A-",1,0,0,1
2707,NA,NA,NA,28,1,60,40,45,"R4",128,"A",0,1,0,1
2722,NA,NA,NA,34,24,357,39,44,"R4",128,"A-",0,1,0,1
2724,NA,NA,63,32,26,228,38,44,"R4",128,"B+",0,1,0,1
2729,NA,NA,70,32,1,597,40,53,"R4",128,"A+",0,1,0,1
2736,NA,NA,65,28,NA,38,35,40,"R4",220,"A",0,1,0,1
2738,NA,NA,NA,29,10,350,40,45,"R4",128,"A",0,1,0,1
2756,NA,NA,NA,25,9,130,39,41,"R4",128,"C",0,1,0,0
2768,NA,NA,76,35,54,256,36,51,"R4",128,"B",0,1,0,1
2770,NA,70,72,32,15,584,40,43,"R4",128,"B",0,1,0,1
2791,NA,NA,74,31,12,484,40,46,"R4",128,"B+",0,1,0,1
2802,NA,74,72,34,22,286,39,50,"R4",128,"A-",0,1,0,1
2808,NA,NA,74,33,39,391,39,55,"R4",128,"A",0,1,0,1
2815,NA,NA,NA,26,13,155,38,38,"R4",128,"B+",0,1,0,1
2820,NA,NA,64,27,32,300,32,39,"R4",128,"B",0,1,0,1
2843,NA,72,69,32,7,332,40,48,"R4",128,"A-",0,1,0,1
2865,NA,63,NA,30,45,335,36,40,"R4",128,"B",0,1,0,1
2872,NA,NA,NA,31,20,699,40,45,"R4",120,"",0,0,1,NA
2884,NA,NA,56,30,28,373,39,42,"R4",128,"B",0,1,0,1
2886,NA,NA,NA,32,41,699,40,49,"R4",128,"A-",0,1,0,1
2906,NA,NA,70,NA,28,143,34,43,"R4",128,"B-",0,1,0,0
2914,NA,NA,63,28,1,382,40,43,"R4",128,"B+",0,1,0,1
2923,NA,NA,71,NA,4,263,39,49,"R4",128,"A",0,1,0,1
2927,NA,NA,72,30,11,312,40,45,"R4",128,"A-",0,1,0,1
2932,NA,NA,71,33,21,479,39,51,"R4",128,"A",0,1,0,1
2964,NA,68,72,33,31,638,40,51,"R4",128,"A-",0,1,0,1
2978,NA,NA,70,30,NA,NA,36,41,"R4",128,"B",0,1,0,1
2989,NA,57,58,29,29,520,39,43,"R4",128,"C",0,1,0,0
2993,NA,75,80,36,4,199,40,55,"R4",220,"A+",0,1,0,1
3003,NA,0,70,36,27,403,39,51,"R4",128,"A",0,1,0,1
3005,NA,NA,NA,30,112,467,36,43,"R4",128,"A-",0,1,0,1
3009,NA,59,NA,30,16,617,40,44,"R4",128,"B+",0,1,0,1
3022,NA,65,NA,30,35,541,40,46,"R4",128,"A-",0,1,0,1
3033,NA,0,75,33,38,350,39,49,"R4",128,"B",0,1,0,1
3034,NA,64,67,33,70,548,38,50,"R4",128,"C",0,1,0,0
3049,NA,NA,71,33,33,463,37,46,"R4",128,"A",0,1,0,1
3055,NA,69,NA,27,1,264,40,44,"R4",128,"A",0,1,0,1
3057,NA,NA,65,30,76,392,37,39,"R4",126,"C-",0,1,0,0
3064,NA,72,NA,31,8,485,40,45,"R4",122,"A",1,0,0,1
3068,NA,0,76,NA,11,480,38,47,"R4",128,"A-",0,1,0,1
3077,NA,NA,66,31,12,350,40,46,"R4",128,"A",0,1,0,1
3079,NA,63,NA,32,1,691,40,50,"R4",128,"A",0,1,0,1
3084,NA,0,75,33,100,403,35,49,"R4",128,"A",0,1,0,1
3099,NA,64,68,30,1,511,40,44,"R4",128,"B+",0,1,0,1
3103,NA,NA,NA,25,41,391,39,40,"R4",128,"B",0,1,0,1
3113,NA,NA,NA,29,48,321,38,39,"R4",126,"B",0,1,0,1
3117,NA,NA,NA,27,1,150,40,43,"R4",122,"A",1,0,0,1
3131,NA,NA,NA,26,18,133,39,46,"R4",128,"",0,1,0,NA
3135,NA,58,64,30,1,466,40,45,"R4",120,"A-",0,0,1,1
3150,NA,68,62,34,3,361,40,49,"R4",128,"B",0,1,0,1
3159,NA,NA,72,NA,NA,NA,39,46,"R4",122,"B+",1,0,0,1
3168,NA,76,NA,33,3,27,40,56,"R4",128,"A",0,1,0,1
3169,NA,NA,66,NA,34,389,39,45,"R4",128,"A",0,1,0,1
3181,NA,0,63,29,4,226,40,48,"R4",128,"A-",0,1,0,1
3192,NA,66,67,29,60,663,40,46,"R4",128,"A-",0,1,0,1
3195,NA,72,75,35,33,191,36,52,"R4",128,"A-",0,1,0,1
3200,NA,56,NA,30,41,280,38,40,"R4",122,"C+",1,0,0,0
3206,NA,70,77,36,1,340,40,55,"R4",128,"A",0,1,0,1
3226,NA,74,71,34,5,100,39,44,"R4",128,"B",0,1,0,1
3248,NA,NA,70,NA,NA,NA,39,49,"R4",128,"B",0,1,0,1
3261,NA,NA,NA,32,69,342,36,44,"R4",128,"A",0,1,0,1
3265,NA,NA,NA,31,7,447,39,47,"R4",128,"B",0,1,0,1
3291,NA,NA,72,33,NA,NA,39,45,"R4",128,"",0,1,0,NA
3350,NA,NA,61,33,16,187,37,41,"R4",128,"",0,1,0,NA
3370,NA,68,NA,32,12,257,35,35,"R4",128,"",0,1,0,NA
3373,NA,NA,NA,34,NA,NA,40,51,"R4",128,"",0,1,0,NA
3382,NA,NA,66,29,14,219,39,45,"R4",128,"",0,1,0,NA
3385,NA,72,73,30,1,242,40,45,"R4",128,"",0,1,0,NA
3388,NA,NA,61,27,2,177,40,39,"R4",120,"",0,0,1,NA
3389,NA,NA,72,34,NA,NA,40,54,"R4",128,"",0,1,0,NA
3392,NA,NA,76,NA,110,279,37,43,"R4",128,"",0,1,0,NA
3393,NA,NA,74,32,34,680,40,48,"R4",128,"",0,1,0,NA
3404,NA,68,66,28,30,702,40,47,"R4",128,"",0,1,0,NA
3405,NA,50,60,29,22,349,39,44,"R4",128,"",0,1,0,NA
3411,NA,NA,63,33,8,140,40,51,"R4",128,"",0,1,0,NA
3423,NA,72,78,33,1,68,40,45,"R4",128,"",0,1,0,NA
3440,NA,63,NA,30,1,216,40,41,"R4",128,"",0,1,0,NA
3441,NA,NA,NA,33,1,390,40,49,"R4",128,"",0,1,0,NA
3446,NA,69,76,32,6,240,38,51,"R4",128,"",0,1,0,NA
3454,NA,NA,67,33,2,195,40,48,"R4",128,"",0,1,0,NA
3464,NA,NA,NA,33,NA,NA,40,48,"R4",128,"",0,1,0,NA
3471,NA,NA,NA,30,21,436,39,41,"R4",122,"",1,0,0,NA
3474,NA,NA,66,28,NA,NA,34,37,"R4",128,"",0,1,0,NA
3476,NA,NA,55,NA,NA,NA,0,10,"R4",122,"",1,0,0,NA
3481,NA,62,NA,29,62,723,39,44,"R4",128,"",0,1,0,NA
3482,NA,NA,56,27,NA,265,39,42,"R4",120,"",0,0,1,NA
3489,NA,70,NA,34,2,571,40,53,"R4",128,"",0,1,0,NA
3491,NA,65,69,31,9,594,40,49,"R4",128,"",0,1,0,NA
3492,NA,59,68,NA,5,236,40,42,"R4",128,"",0,1,0,NA
3504,NA,NA,NA,34,54,338,37,45,"R4",128,"",0,1,0,NA
3510,NA,NA,67,NA,3,597,40,48,"R4",128,"",0,1,0,NA
3522,NA,NA,65,28,148,680,38,38,"R4",128,"",0,1,0,NA
3527,NA,NA,66,NA,132,215,23,36,"R4",128,"",0,1,0,NA
3528,NA,NA,72,NA,49,217,37,45,"R4",128,"",0,1,0,NA
3538,NA,NA,NA,29,2,257,40,43,"R4",128,"",0,1,0,NA
3546,NA,NA,76,32,1,384,40,54,"R4",128,"",0,1,0,NA
3547,NA,66,NA,29,12,189,40,46,"R4",128,"",0,1,0,NA
3551,NA,NA,NA,33,82,400,37,40,"R4",128,"",0,1,0,NA
3571,NA,NA,NA,28,25,633,40,43,"R4",128,"",0,1,0,NA
3572,NA,NA,NA,28,1,29,40,41,"R4",128,"",0,1,0,NA
3577,NA,65,NA,33,NA,NA,39,54,"R4",128,"",0,1,0,NA
3578,NA,61,NA,31,15,432,40,44,"R4",122,"",1,0,0,NA
3581,NA,NA,63,31,142,534,33,38,"R4",128,"",0,1,0,NA
3582,NA,58,NA,35,67,349,35,48,"R4",128,"",0,1,0,NA
3591,NA,NA,NA,32,91,480,37,48,"R4",128,"",0,1,0,NA
3594,NA,48,57,28,NA,NA,37,39,"R4",128,"",0,1,0,NA
3602,NA,0,72,34,6,424,39,47,"R4",128,"",0,1,0,NA
3605,NA,68,NA,31,5,257,39,48,"R4",128,"",0,1,0,NA
3608,NA,NA,NA,28,103,480,36,40,"R4",128,"",0,1,0,NA
3609,NA,NA,NA,31,23,236,40,41,"R4",128,"",0,1,0,NA
3622,NA,NA,NA,31,8,260,40,48,"R4",128,"",0,1,0,NA
3627,NA,NA,71,29,38,680,40,46,"R4",128,"",0,1,0,NA
3628,NA,NA,NA,26,4,187,39,38,"R4",128,"",0,1,0,NA
3638,NA,57,63,32,17,135,37,39,"R4",120,"",0,0,1,NA
3640,NA,NA,66,31,8,370,40,42,"R4",128,"",0,1,0,NA
3649,NA,NA,75,32,2,175,40,45,"R4",122,"",1,0,0,NA
3652,NA,NA,NA,29,6,181,39,42,"R4",128,"",0,1,0,NA
3654,NA,NA,66,29,67,680,40,39,"R4",128,"",0,1,0,NA
3656,NA,NA,61,NA,NA,NA,39,40,"R4",128,"",0,1,0,NA
3659,NA,NA,66,30,1,420,40,44,"R4",128,"",0,1,0,NA
3660,NA,NA,71,34,1,225,40,46,"R4",128,"",0,1,0,NA
3669,NA,NA,NA,34,16,455,40,46,"R4",126,"",0,1,0,NA
3674,NA,64,61,28,145,702,35,38,"R4",126,"",0,1,0,NA
3679,NA,NA,71,NA,57,450,34,48,"R4",128,"",0,1,0,NA
3685,NA,NA,53,27,17,373,39,40,"R4",126,"",0,1,0,NA
3690,NA,70,69,NA,1,216,40,42,"R4",128,"",0,1,0,NA
3701,NA,NA,NA,26,6,330,39,42,"R4",128,"",0,1,0,NA
3702,NA,NA,62,30,1,375,40,45,"R4",128,"",0,1,0,NA
3704,NA,66,NA,32,2,90,40,43,"R4",128,"",0,1,0,NA
3709,NA,NA,78,NA,NA,205,33,44,"R4",128,"",0,1,0,NA
3712,NA,64,77,NA,71,383,39,43,"R4",220,"",0,1,0,NA
3714,NA,NA,NA,32,6,147,40,47,"R4",122,"",1,0,0,NA
3718,NA,NA,NA,30,10,493,39,45,"R4",128,"",0,1,0,NA
3720,NA,NA,NA,30,20,324,39,43,"R4",120,"",0,0,1,NA
3723,NA,55,62,31,1,402,40,44,"R4",120,"",0,0,1,NA
3724,NA,70,NA,36,21,279,37,49,"R4",128,"",0,1,0,NA
3730,NA,NA,NA,29,1,339,40,48,"R4",128,"",0,1,0,NA
3745,NA,60,70,NA,10,71,38,40,"R4",128,"",0,1,0,NA
3747,NA,NA,67,29,NA,NA,34,36,"R4",128,"",0,1,0,NA
3750,NA,NA,NA,28,23,201,39,41,"R4",126,"",0,1,0,NA
3755,NA,62,70,30,5,292,40,44,"R4",128,"",0,1,0,NA
3762,NA,NA,57,32,3,187,40,45,"R4",128,"",0,1,0,NA
3766,NA,70,71,34,2,286,40,51,"R4",128,"",0,1,0,NA
3771,NA,NA,69,33,28,422,39,44,"R4",126,"",0,1,0,NA
3799,NA,66,NA,33,1,349,40,46,"R4",128,"",0,1,0,NA
3808,NA,52,NA,27,3,55,40,39,"R4",128,"",0,1,0,NA
3817,NA,65,70,33,61,374,33,39,"R4",128,"",0,1,0,NA
3827,NA,NA,NA,32,1,220,40,44,"R4",128,"",0,1,0,NA
3831,NA,NA,NA,33,47,311,37,37,"R4",128,"",0,1,0,NA
3841,NA,68,68,30,54,331,36,44,"R4",128,"",0,1,0,NA
3852,NA,59,72,28,14,199,40,43,"R4",128,"",0,1,0,NA
3862,NA,NA,64,29,18,400,38,46,"R4",128,"",0,1,0,NA
3872,NA,NA,NA,26,7,258,39,37,"R4",128,"",0,1,0,NA
3873,NA,NA,NA,27,NA,NA,39,41,"R4",128,"",0,1,0,NA
3875,NA,0,71,34,48,516,34,48,"R4",128,"",0,1,0,NA
3882,NA,NA,69,32,7,317,39,50,"R4",128,"",0,1,0,NA
3888,NA,69,69,32,6,292,40,45,"R4",128,"",0,1,0,NA
3889,NA,NA,NA,28,1,116,40,42,"R4",120,"",0,0,1,NA
3903,NA,NA,73,NA,1,94,40,51,"R4",128,"",0,1,0,NA
3921,NA,NA,63,29,22,492,39,40,"R4",128,"",0,1,0,NA
3925,NA,NA,NA,29,1,286,40,40,"R4",120,"",0,0,1,NA
3926,NA,NA,NA,29,21,258,39,41,"R4",128,"",0,1,0,NA
3928,NA,NA,NA,30,1,338,40,47,"R4",128,"",0,1,0,NA
3931,NA,NA,69,29,2,90,40,45,"R4",128,"",0,1,0,NA
3933,NA,NA,74,32,11,410,40,52,"R4",128,"",0,1,0,NA
3943,NA,NA,NA,28,41,526,38,36,"R4",120,"",0,0,1,NA
3975,NA,59,NA,34,21,486,40,45,"R4",128,"",0,1,0,NA
3989,NA,60,NA,31,20,486,40,48,"R4",128,"",0,1,0,NA
3991,NA,NA,NA,32,6,295,40,49,"R4",128,"",0,1,0,NA
4007,NA,NA,NA,30,7,153,39,45,"R4",220,"",0,1,0,NA
4014,NA,65,NA,30,10,274,39,45,"R4",122,"",1,0,0,NA
4016,NA,0,69,NA,12,405,40,45,"R4",128,"",0,1,0,NA
4020,NA,NA,NA,31,68,633,39,46,"R4",128,"",0,1,0,NA
4032,NA,NA,NA,29,16,332,39,44,"R4",128,"",0,1,0,NA
4033,NA,NA,NA,32,13,449,40,50,"R4",128,"",0,1,0,NA
4051,NA,NA,63,27,53,483,40,45,"R4",128,"",0,1,0,NA
4056,NA,NA,64,27,119,445,34,36,"R4",128,"",0,1,0,NA
122,1,NA,NA,29,8,22,32,37,"R6",128,"B-",0,1,0,0
123,1,71,69,28,34,439,32,36,"R6",128,"B-",0,1,0,0
124,1,66,NA,31,24,263,32,35,"R6",128,"C-",0,1,0,0
124,1,66,NA,31,24,263,32,35,"R6",128,"D",0,1,0,0
125,1,NA,63,NA,165,413,27,34,"R6",128,"B-",0,1,0,0
126,1,NA,69,NA,NA,NA,26,33,"R6",128,"C-",0,1,0,0
128,1,64,69,27,114,432,33,33,"R6",128,"B",0,1,0,1
129,1,NA,NA,27,114,417,29,32,"R6",128,"C+",0,1,0,0
737,0,NA,NA,NA,NA,NA,NA,NA,"R6",122,"B-",0,0,1,0
832,NA,NA,68,28,156,343,29,30,"R6",122,"B",0,0,1,1
1230,NA,NA,67,32,41,185,34,37,"R6",126,"C",1,0,0,0
1232,NA,54,63,28,100,453,34,36,"R6",126,"C",1,0,0,0
1235,NA,53,61,NA,42,467,34,36,"R6",126,"B-",1,0,0,0
1236,NA,NA,NA,28,67,173,31,30,"R6",126,"C",1,0,0,0
1245,NA,65,64,NA,125,257,31,35,"R6",128,"B",0,1,0,1
1259,NA,71,67,33,109,452,30,31,"R6",126,"B-",1,0,0,0
1285,NA,66,73,31,59,360,31,33,"R6",128,"C+",0,1,0,0
1302,NA,NA,66,28,56,353,32,34,"R6",128,"C",0,1,0,0
1312,NA,NA,69,NA,111,492,30,35,"R6",128,"B",0,1,0,1
1322,NA,NA,68,NA,NA,NA,31,33,"R6",128,"A-",0,1,0,1
1389,NA,NA,66,NA,19,402,34,36,"R6",120,"A-",0,0,1,1
2,1,NA,72,36,1,312,40,59,"R8",128,"A",1,0,0,1
3,1,NA,NA,35,2,96,39,57,"R8",220,"A-",0,0,0,1
4,0,NA,71,36,1,447,40,55,"R8",128,"B",1,0,0,1
5,1,71,74,NA,1,254,40,55,"R8",220,"A-",0,0,0,1
6,1,64,65,33,16,471,40,55,"R8",128,"A-",1,0,0,1
7,0,67,72,34,1,442,40,54,"R8",128,"A",1,0,0,1
8,1,71,80,NA,35,443,39,54,"R8",220,"A",0,0,0,1
9,0,71,73,32,1,287,40,54,"R8",128,"A",1,0,0,1
10,1,NA,74,36,1,163,40,53,"R8",128,"B+",1,0,0,1
11,0,NA,NA,33,11,287,40,53,"R8",128,"A",1,0,0,1
12,0,65,NA,31,23,285,40,53,"R8",128,"A",1,0,0,1
13,1,NA,74,NA,NA,NA,37,52,"R8",220,"A",0,0,0,1
14,1,66,72,31,1,379,40,52,"R8",128,"A",1,0,0,1
15,0,NA,66,33,1,144,40,52,"R8",128,"A-",1,0,0,1
17,0,66,NA,33,8,412,40,52,"R8",128,"A",1,0,0,1
18,0,71,65,31,8,441,40,52,"R8",128,"A-",1,0,0,1
19,0,NA,NA,32,1,52,40,52,"R8",122,"A+",0,0,1,1
20,1,80,NA,34,16,525,39,51,"R8",128,"A",1,0,0,1
21,1,70,67,31,32,285,37,51,"R8",128,"A",1,0,0,1
22,1,75,73,36,3,80,40,51,"R8",128,"A-",1,0,0,1
23,1,NA,NA,32,1,287,40,51,"R8",128,"A",1,0,0,1
24,0,65,65,32,4,285,40,51,"R8",128,"A",1,0,0,1
25,0,NA,NA,32,1,338,40,51,"R8",128,"A",1,0,0,1
26,1,67,68,31,17,482,40,51,"R8",128,"B+",1,0,0,1
27,1,70,73,33,38,345,37,51,"R8",128,"A-",1,0,0,1
28,0,NA,65,30,17,455,38,50,"R8",128,"A-",1,0,0,1
29,1,62,69,31,23,373,39,50,"R8",220,"A",0,0,0,1
30,1,NA,NA,35,4,231,39,50,"R8",128,"A-",1,0,0,1
32,0,67,76,30,1,386,40,50,"R8",128,"A",1,0,0,1
33,1,62,NA,33,4,339,39,50,"R8",128,"C+",1,0,0,0
34,0,79,70,NA,11,536,40,50,"R8",128,"A",1,0,0,1
35,1,71,NA,31,23,378,39,50,"R8",128,"A",1,0,0,1
36,0,75,72,NA,15,554,40,50,"R8",128,"A",1,0,0,1
37,1,71,79,32,15,381,39,50,"R8",128,"B",1,0,0,1
38,1,70,72,33,1,144,40,50,"R8",220,"A-",0,0,0,1
39,0,70,65,31,7,131,38,49,"R8",128,"B+",1,0,0,1
40,0,NA,NA,31,1,662,40,49,"R8",128,"A",1,0,0,1
41,0,66,73,29,10,471,40,49,"R8",128,"A",1,0,0,1
42,0,NA,68,31,27,443,39,49,"R8",128,"A",1,0,0,1
43,0,66,NA,30,8,272,40,49,"R8",128,"A",1,0,0,1
44,1,NA,NA,32,2,220,40,49,"R8",128,"B+",1,0,0,1
45,1,NA,74,32,1,286,40,49,"R8",128,"B+",1,0,0,1
46,0,65,69,33,1,163,40,49,"R8",128,"B",1,0,0,1
47,0,NA,NA,30,31,283,38,49,"R8",128,"B+",1,0,0,1
48,0,NA,68,31,7,69,38,48,"R8",128,"B+",1,0,0,1
49,1,NA,70,30,1,254,40,48,"R8",128,"A",1,0,0,1
50,1,NA,66,31,2,250,39,48,"R8",122,"A",0,0,1,1
51,0,NA,NA,33,5,589,40,48,"R8",128,"B+",1,0,0,1
52,0,70,73,NA,1,439,40,48,"R8",220,"B",0,0,0,1
53,1,65,NA,31,28,259,39,48,"R8",128,"B-",1,0,0,0
54,0,NA,68,NA,1,232,40,48,"R8",128,"A",1,0,0,1
55,1,NA,NA,30,1,442,40,47,"R8",128,"B+",1,0,0,1
56,0,66,68,30,1,622,40,47,"R8",128,"A",1,0,0,1
57,1,NA,NA,28,1,222,40,47,"R8",128,"A",1,0,0,1
